ContactId,DateOfBirth,Gender,City,State,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction,RewardPoints,CreditCard,CreatedOn_loyalty,PurchaseId,ProductId,PurchasedOn,TotalPrice,ReviewRating
CNTID_3265,2018-02-26,Male,Palm Bay,Florida,2019-01-31,medium,No,46857.81240757089,Teacher,high,271,No,2018-04-06,OPID_6526,ProdID_1110,2019-01-22,71,3.6666666666666665
CNTID_3265,2018-02-26,Male,Palm Bay,Florida,2019-01-31,medium,No,46857.81240757089,Teacher,high,271,No,2018-04-06,OPID_6527,ProdID_1143,2019-02-06,84,3.6666666666666665
CNTID_3265,2018-02-26,Male,Palm Bay,Florida,2019-01-31,medium,No,46857.81240757089,Teacher,high,271,No,2018-04-06,OPID_6528,ProdID_1118,2019-02-06,112,3.6666666666666665
CNTID_3265,2018-02-26,Male,Palm Bay,Florida,2019-01-31,medium,No,46857.81240757089,Teacher,high,271,No,2018-04-06,OPID_6529,ProdID_1107,2019-02-06,94,3.6666666666666665
CNTID_3266,2013-08-30,Male,Thornton,Colorado,2019-01-31,medium,No,52050.388141170704,Software Engineer,medium,176,No,2018-08-04,OPID_6530,ProdID_1133,2017-03-17,84,4.0
CNTID_3266,2013-08-30,Male,Thornton,Colorado,2019-01-31,medium,No,52050.388141170704,Software Engineer,medium,176,No,2018-08-04,OPID_6531,ProdID_1149,2017-06-18,38,4.0
CNTID_3266,2013-08-30,Male,Thornton,Colorado,2019-01-31,medium,No,52050.388141170704,Software Engineer,medium,176,No,2018-08-04,OPID_6532,ProdID_1121,2018-03-30,165,4.0
CNTID_3267,1998-06-20,Male,Arvada,Colorado,2019-01-31,low,Yes,149271.0120570086,Teacher,medium,155,Yes,2018-04-07,OPID_6533,ProdID_1140,2017-02-13,76,3.2
CNTID_3267,1998-06-20,Male,Arvada,Colorado,2019-01-31,low,Yes,149271.0120570086,Teacher,medium,155,Yes,2018-04-07,OPID_6534,ProdID_1147,2017-04-29,44,3.2
CNTID_3267,1998-06-20,Male,Arvada,Colorado,2019-01-31,low,Yes,149271.0120570086,Teacher,medium,155,Yes,2018-04-07,OPID_6535,ProdID_1131,2018-11-05,192,3.2
CNTID_3267,1998-06-20,Male,Arvada,Colorado,2019-01-31,low,Yes,149271.0120570086,Teacher,medium,155,Yes,2018-04-07,OPID_6536,ProdID_1116,2018-11-06,245,3.2
CNTID_3267,1998-06-20,Male,Arvada,Colorado,2019-01-31,low,Yes,149271.0120570086,Teacher,medium,155,Yes,2018-04-07,OPID_6537,ProdID_1130,2018-12-31,224,3.2
CNTID_3268,1978-03-17,Male,Charlotte,North Carolina,2019-01-31,medium,No,21865.556739021493,Teacher,medium,163,No,2018-07-04,OPID_6538,ProdID_1128,2017-02-26,44,3.4
CNTID_3269,1969-09-11,Male,Richmond,California,2019-01-31,high,Yes,203469.39921729185,Software Engineer,high,189,No,2017-12-16,OPID_6539,ProdID_1104,2018-02-14,117,3.5
CNTID_3269,1969-09-11,Male,Richmond,California,2019-01-31,high,Yes,203469.39921729185,Software Engineer,high,189,No,2017-12-16,OPID_6540,ProdID_1118,2018-06-26,2474,3.5
CNTID_3270,1977-01-01,Male,Roseville,California,2019-01-31,medium,No,94120.06241709123,Teacher,medium,273,Yes,2018-07-05,OPID_6541,ProdID_1125,2017-12-23,42,4.666666666666667
CNTID_3270,1977-01-01,Male,Roseville,California,2019-01-31,medium,No,94120.06241709123,Teacher,medium,273,Yes,2018-07-05,OPID_6542,ProdID_1146,2018-03-13,82,4.666666666666667
CNTID_3270,1977-01-01,Male,Roseville,California,2019-01-31,medium,No,94120.06241709123,Teacher,medium,273,Yes,2018-07-05,OPID_6543,ProdID_1130,2018-11-07,80,4.666666666666667
CNTID_3271,1989-03-20,Male,Hollywood,Florida,2019-01-31,low,Yes,153521.90622305163,Software Engineer,high,75,Yes,2017-10-10,OPID_6544,ProdID_1109,2017-01-19,104,3.6666666666666665
CNTID_3272,1995-03-20,Male,Tuscaloosa,Alabama,2019-01-31,medium,No,20000.0,Software Engineer,low,259,No,2017-02-10,OPID_6545,ProdID_1119,2017-10-26,75,3.4
CNTID_3272,1995-03-20,Male,Tuscaloosa,Alabama,2019-01-31,medium,No,20000.0,Software Engineer,low,259,No,2017-02-10,OPID_6546,ProdID_1137,2018-01-08,78,3.4
CNTID_3272,1995-03-20,Male,Tuscaloosa,Alabama,2019-01-31,medium,No,20000.0,Software Engineer,low,259,No,2017-02-10,OPID_6547,ProdID_1134,2018-01-11,212,3.4
CNTID_3275,1974-02-13,Male,El Cajon,California,2019-01-31,medium,No,71274.81404188031,Teacher,medium,104,No,2018-10-04,OPID_6548,ProdID_1135,2018-01-24,201,4.4
CNTID_3275,1974-02-13,Male,El Cajon,California,2019-01-31,medium,No,71274.81404188031,Teacher,medium,104,No,2018-10-04,OPID_6549,ProdID_1137,2018-09-22,47,4.4
CNTID_3275,1974-02-13,Male,El Cajon,California,2019-01-31,medium,No,71274.81404188031,Teacher,medium,104,No,2018-10-04,OPID_6550,ProdID_1118,2019-02-04,41,4.4
CNTID_3275,1974-02-13,Male,El Cajon,California,2019-01-31,medium,No,71274.81404188031,Teacher,medium,104,No,2018-10-04,OPID_6551,ProdID_1134,2019-02-06,211,4.4
CNTID_3276,1985-01-30,Male,New York,New York,2019-01-31,low,Yes,159285.8937968171,Teacher,medium,168,Yes,2017-01-24,OPID_6552,ProdID_1136,2017-09-30,167,4.0
CNTID_3276,1985-01-30,Male,New York,New York,2019-01-31,low,Yes,159285.8937968171,Teacher,medium,168,Yes,2017-01-24,OPID_6553,ProdID_1141,2019-01-05,145,4.0
CNTID_3276,1985-01-30,Male,New York,New York,2019-01-31,low,Yes,159285.8937968171,Teacher,medium,168,Yes,2017-01-24,OPID_6554,ProdID_1129,2019-01-18,53,4.0
CNTID_3276,1985-01-30,Male,New York,New York,2019-01-31,low,Yes,159285.8937968171,Teacher,medium,168,Yes,2017-01-24,OPID_6555,ProdID_1106,2019-01-28,175,4.0
CNTID_3276,1985-01-30,Male,New York,New York,2019-01-31,low,Yes,159285.8937968171,Teacher,medium,168,Yes,2017-01-24,OPID_6556,ProdID_1116,2019-02-06,68,4.0
CNTID_3277,1973-07-30,Male,Thornton,Colorado,2019-01-31,low,Yes,241308.70391541813,Software Engineer,low,273,No,2017-03-13,OPID_6557,ProdID_1139,2018-09-22,1542,4.25
CNTID_3277,1973-07-30,Male,Thornton,Colorado,2019-01-31,low,Yes,241308.70391541813,Software Engineer,low,273,No,2017-03-13,OPID_6558,ProdID_1122,2018-11-17,1507,4.25
CNTID_3277,1973-07-30,Male,Thornton,Colorado,2019-01-31,low,Yes,241308.70391541813,Software Engineer,low,273,No,2017-03-13,OPID_6559,ProdID_1128,2019-01-31,1542,4.25
CNTID_3277,1973-07-30,Male,Thornton,Colorado,2019-01-31,low,Yes,241308.70391541813,Software Engineer,low,273,No,2017-03-13,OPID_6560,ProdID_1122,2019-02-01,1466,4.25
CNTID_3277,1973-07-30,Male,Thornton,Colorado,2019-01-31,low,Yes,241308.70391541813,Software Engineer,low,273,No,2017-03-13,OPID_6561,ProdID_1147,2019-02-06,1391,4.25
CNTID_3278,1995-03-06,Male,Glendale,California,2019-01-31,high,Yes,192342.50505009328,Software Engineer,high,10,Yes,2018-10-06,OPID_6562,ProdID_1101,2018-02-15,61,4.2
CNTID_3278,1995-03-06,Male,Glendale,California,2019-01-31,high,Yes,192342.50505009328,Software Engineer,high,10,Yes,2018-10-06,OPID_6563,ProdID_1138,2018-09-29,2596,4.2
CNTID_3278,1995-03-06,Male,Glendale,California,2019-01-31,high,Yes,192342.50505009328,Software Engineer,high,10,Yes,2018-10-06,OPID_6564,ProdID_1135,2019-01-14,2645,4.2
CNTID_3278,1995-03-06,Male,Glendale,California,2019-01-31,high,Yes,192342.50505009328,Software Engineer,high,10,Yes,2018-10-06,OPID_6565,ProdID_1110,2019-02-03,2569,4.2
CNTID_3279,1993-08-11,Male,Springfield,Illinois,2019-01-31,high,Yes,167822.66733834991,Software Engineer,high,60,Yes,2018-10-20,OPID_6566,ProdID_1145,2017-11-09,208,4.0
CNTID_3279,1993-08-11,Male,Springfield,Illinois,2019-01-31,high,Yes,167822.66733834991,Software Engineer,high,60,Yes,2018-10-20,OPID_6567,ProdID_1134,2018-08-04,250,4.0
CNTID_3279,1993-08-11,Male,Springfield,Illinois,2019-01-31,high,Yes,167822.66733834991,Software Engineer,high,60,Yes,2018-10-20,OPID_6568,ProdID_1117,2019-02-06,234,4.0
CNTID_3280,2018-05-17,Male,Topeka,Kansas,2019-01-31,medium,No,61275.26692232576,Teacher,medium,152,No,2017-09-23,OPID_6569,ProdID_1132,2017-03-08,207,4.0
CNTID_3281,1988-03-11,Male,Detroit,Michigan,2019-01-31,medium,No,58123.5846894166,Software Engineer,medium,220,Yes,2018-11-22,OPID_6570,ProdID_1137,2018-09-04,127,4.333333333333333
CNTID_3281,1988-03-11,Male,Detroit,Michigan,2019-01-31,medium,No,58123.5846894166,Software Engineer,medium,220,Yes,2018-11-22,OPID_6571,ProdID_1110,2018-09-17,123,4.333333333333333
CNTID_3281,1988-03-11,Male,Detroit,Michigan,2019-01-31,medium,No,58123.5846894166,Software Engineer,medium,220,Yes,2018-11-22,OPID_6572,ProdID_1140,2018-09-18,184,4.333333333333333
CNTID_3281,1988-03-11,Male,Detroit,Michigan,2019-01-31,medium,No,58123.5846894166,Software Engineer,medium,220,Yes,2018-11-22,OPID_6573,ProdID_1125,2018-11-04,115,4.333333333333333
CNTID_3281,1988-03-11,Male,Detroit,Michigan,2019-01-31,medium,No,58123.5846894166,Software Engineer,medium,220,Yes,2018-11-22,OPID_6574,ProdID_1125,2019-01-31,172,4.333333333333333
CNTID_3283,2008-07-04,Male,Pasadena,Texas,2019-01-31,medium,No,65103.033866277634,Software Engineer,low,185,Yes,2018-04-09,OPID_6575,ProdID_1137,2018-11-06,48,2.5
CNTID_3283,2008-07-04,Male,Pasadena,Texas,2019-01-31,medium,No,65103.033866277634,Software Engineer,low,185,Yes,2018-04-09,OPID_6576,ProdID_1134,2019-01-13,217,2.5
CNTID_3283,2008-07-04,Male,Pasadena,Texas,2019-01-31,medium,No,65103.033866277634,Software Engineer,low,185,Yes,2018-04-09,OPID_6577,ProdID_1130,2019-01-16,157,2.5
CNTID_3283,2008-07-04,Male,Pasadena,Texas,2019-01-31,medium,No,65103.033866277634,Software Engineer,low,185,Yes,2018-04-09,OPID_6578,ProdID_1121,2019-01-30,41,2.5
CNTID_3283,2008-07-04,Male,Pasadena,Texas,2019-01-31,medium,No,65103.033866277634,Software Engineer,low,185,Yes,2018-04-09,OPID_6579,ProdID_1104,2019-01-31,54,2.5
CNTID_3284,2014-03-25,Male,Hayward,California,2019-01-31,medium,No,109415.12761947152,Teacher,medium,195,Yes,2017-04-29,OPID_6580,ProdID_1131,2018-04-11,110,3.0
CNTID_3284,2014-03-25,Male,Hayward,California,2019-01-31,medium,No,109415.12761947152,Teacher,medium,195,Yes,2017-04-29,OPID_6581,ProdID_1119,2018-12-23,114,3.0
CNTID_3284,2014-03-25,Male,Hayward,California,2019-01-31,medium,No,109415.12761947152,Teacher,medium,195,Yes,2017-04-29,OPID_6582,ProdID_1140,2019-01-04,102,3.0
CNTID_3284,2014-03-25,Male,Hayward,California,2019-01-31,medium,No,109415.12761947152,Teacher,medium,195,Yes,2017-04-29,OPID_6583,ProdID_1117,2019-01-16,214,3.0
CNTID_3285,1979-08-22,Male,Winston?Salem,North Carolina,2019-01-31,medium,Yes,109424.72889632377,Teacher,high,235,Yes,2017-11-30,OPID_6584,ProdID_1121,2017-07-13,38,2.6666666666666665
CNTID_3286,2008-08-29,Male,Joliet,Illinois,2019-01-31,medium,No,53097.92468259921,Teacher,medium,39,No,2018-04-27,OPID_6585,ProdID_1138,2017-08-19,107,3.8
CNTID_3286,2008-08-29,Male,Joliet,Illinois,2019-01-31,medium,No,53097.92468259921,Teacher,medium,39,No,2018-04-27,OPID_6586,ProdID_1126,2018-09-30,238,3.8
CNTID_3287,2014-08-09,Male,Syracuse,New York,2019-01-31,medium,No,64456.02909459555,Software Engineer,medium,272,No,2017-08-05,OPID_6587,ProdID_1101,2017-08-08,250,2.4
CNTID_3289,1970-02-15,Male,Arlington,Texas,2019-01-31,medium,No,35895.24178601273,Teacher,medium,279,No,2018-10-04,OPID_6588,ProdID_1110,2018-06-17,250,2.6666666666666665
CNTID_3289,1970-02-15,Male,Arlington,Texas,2019-01-31,medium,No,35895.24178601273,Teacher,medium,279,No,2018-10-04,OPID_6589,ProdID_1108,2018-07-22,180,2.6666666666666665
CNTID_3289,1970-02-15,Male,Arlington,Texas,2019-01-31,medium,No,35895.24178601273,Teacher,medium,279,No,2018-10-04,OPID_6590,ProdID_1111,2018-12-25,194,2.6666666666666665
CNTID_3290,2007-01-04,Male,Vista,California,2019-01-31,medium,No,73776.14092744776,Software Engineer,low,72,No,2018-07-26,OPID_6591,ProdID_1128,2017-05-29,203,3.0
CNTID_3290,2007-01-04,Male,Vista,California,2019-01-31,medium,No,73776.14092744776,Software Engineer,low,72,No,2018-07-26,OPID_6592,ProdID_1114,2018-02-03,55,3.0
CNTID_3291,1983-06-05,Male,Hollywood,Florida,2019-01-31,medium,No,24596.0861365656,Software Engineer,medium,279,Yes,2017-05-21,OPID_6593,ProdID_1141,2017-10-11,133,3.6
CNTID_3291,1983-06-05,Male,Hollywood,Florida,2019-01-31,medium,No,24596.0861365656,Software Engineer,medium,279,Yes,2017-05-21,OPID_6594,ProdID_1138,2018-10-28,45,3.6
CNTID_3291,1983-06-05,Male,Hollywood,Florida,2019-01-31,medium,No,24596.0861365656,Software Engineer,medium,279,Yes,2017-05-21,OPID_6595,ProdID_1132,2018-11-18,214,3.6
CNTID_3291,1983-06-05,Male,Hollywood,Florida,2019-01-31,medium,No,24596.0861365656,Software Engineer,medium,279,Yes,2017-05-21,OPID_6596,ProdID_1109,2018-12-31,157,3.6
CNTID_3291,1983-06-05,Male,Hollywood,Florida,2019-01-31,medium,No,24596.0861365656,Software Engineer,medium,279,Yes,2017-05-21,OPID_6597,ProdID_1114,2019-01-17,233,3.6
CNTID_3292,2014-07-30,Male,Carrollton,Texas,2019-01-31,medium,No,29304.95407665647,Teacher,medium,105,No,2017-10-18,OPID_6598,ProdID_1119,2018-03-15,197,3.5
CNTID_3293,2009-01-31,Male,Jacksonville,Florida,2019-01-31,medium,No,101292.90454981892,Teacher,high,244,No,2017-04-27,OPID_6599,ProdID_1130,2017-04-03,51,3.3333333333333335
CNTID_3293,2009-01-31,Male,Jacksonville,Florida,2019-01-31,medium,No,101292.90454981892,Teacher,high,244,No,2017-04-27,OPID_6600,ProdID_1106,2017-10-23,235,3.3333333333333335
CNTID_3293,2009-01-31,Male,Jacksonville,Florida,2019-01-31,medium,No,101292.90454981892,Teacher,high,244,No,2017-04-27,OPID_6601,ProdID_1124,2018-07-08,83,3.3333333333333335
CNTID_3293,2009-01-31,Male,Jacksonville,Florida,2019-01-31,medium,No,101292.90454981892,Teacher,high,244,No,2017-04-27,OPID_6602,ProdID_1103,2018-07-22,166,3.3333333333333335
CNTID_3293,2009-01-31,Male,Jacksonville,Florida,2019-01-31,medium,No,101292.90454981892,Teacher,high,244,No,2017-04-27,OPID_6603,ProdID_1139,2018-12-28,135,3.3333333333333335
CNTID_3295,1980-01-09,Male,Surprise,Arizona,2019-01-31,medium,No,20000.0,Software Engineer,low,227,No,2018-05-30,OPID_6604,ProdID_1116,2017-06-20,49,3.0
CNTID_3295,1980-01-09,Male,Surprise,Arizona,2019-01-31,medium,No,20000.0,Software Engineer,low,227,No,2018-05-30,OPID_6605,ProdID_1115,2018-01-24,186,3.0
CNTID_3296,2007-04-08,Male,Bridgeport,Connecticut,2019-01-31,medium,No,20000.0,Teacher,high,92,No,2018-04-05,OPID_6606,ProdID_1137,2018-07-22,47,3.5
CNTID_3297,1972-05-17,Male,Stockton,California,2019-01-31,medium,Yes,111504.906360207,Teacher,medium,171,No,2017-03-20,OPID_6607,ProdID_1148,2018-10-21,176,3.0
CNTID_3297,1972-05-17,Male,Stockton,California,2019-01-31,medium,Yes,111504.906360207,Teacher,medium,171,No,2017-03-20,OPID_6608,ProdID_1129,2018-10-26,130,3.0
CNTID_3298,2009-04-07,Male,Gilbert,Arizona,2019-01-31,low,Yes,133353.42243434506,Software Engineer,medium,167,Yes,2017-07-03,OPID_6609,ProdID_1139,2017-07-30,124,4.75
CNTID_3298,2009-04-07,Male,Gilbert,Arizona,2019-01-31,low,Yes,133353.42243434506,Software Engineer,medium,167,Yes,2017-07-03,OPID_6610,ProdID_1138,2018-08-12,190,4.75
CNTID_3298,2009-04-07,Male,Gilbert,Arizona,2019-01-31,low,Yes,133353.42243434506,Software Engineer,medium,167,Yes,2017-07-03,OPID_6611,ProdID_1139,2018-11-25,209,4.75
CNTID_3298,2009-04-07,Male,Gilbert,Arizona,2019-01-31,low,Yes,133353.42243434506,Software Engineer,medium,167,Yes,2017-07-03,OPID_6612,ProdID_1147,2018-12-13,212,4.75
CNTID_3298,2009-04-07,Male,Gilbert,Arizona,2019-01-31,low,Yes,133353.42243434506,Software Engineer,medium,167,Yes,2017-07-03,OPID_6613,ProdID_1114,2019-01-05,204,4.75
CNTID_3299,2013-02-28,Male,Dallas,Texas,2019-01-31,medium,Yes,20000.0,Teacher,medium,138,No,2017-02-22,OPID_6614,ProdID_1100,2017-03-24,33,3.0
CNTID_3299,2013-02-28,Male,Dallas,Texas,2019-01-31,medium,Yes,20000.0,Teacher,medium,138,No,2017-02-22,OPID_6615,ProdID_1121,2017-08-01,126,3.0
CNTID_3299,2013-02-28,Male,Dallas,Texas,2019-01-31,medium,Yes,20000.0,Teacher,medium,138,No,2017-02-22,OPID_6616,ProdID_1124,2017-08-07,217,3.0
CNTID_3299,2013-02-28,Male,Dallas,Texas,2019-01-31,medium,Yes,20000.0,Teacher,medium,138,No,2017-02-22,OPID_6617,ProdID_1101,2019-01-11,49,3.0
CNTID_3300,1974-06-21,Male,Victorville,California,2019-01-31,medium,No,106612.77205663364,Software Engineer,low,28,Yes,2017-06-18,OPID_6618,ProdID_1120,2017-06-13,202,4.333333333333333
CNTID_3300,1974-06-21,Male,Victorville,California,2019-01-31,medium,No,106612.77205663364,Software Engineer,low,28,Yes,2017-06-18,OPID_6619,ProdID_1131,2018-11-01,179,4.333333333333333
CNTID_3300,1974-06-21,Male,Victorville,California,2019-01-31,medium,No,106612.77205663364,Software Engineer,low,28,Yes,2017-06-18,OPID_6620,ProdID_1139,2019-01-10,134,4.333333333333333
CNTID_3300,1974-06-21,Male,Victorville,California,2019-01-31,medium,No,106612.77205663364,Software Engineer,low,28,Yes,2017-06-18,OPID_6621,ProdID_1148,2019-02-01,142,4.333333333333333
CNTID_3301,1993-12-08,Male,Chesapeake,Virginia,2019-01-31,medium,Yes,94970.22630646436,Software Engineer,high,75,No,2017-10-17,OPID_6622,ProdID_1149,2019-01-14,118,3.0
CNTID_3301,1993-12-08,Male,Chesapeake,Virginia,2019-01-31,medium,Yes,94970.22630646436,Software Engineer,high,75,No,2017-10-17,OPID_6623,ProdID_1142,2019-01-22,225,3.0
CNTID_3301,1993-12-08,Male,Chesapeake,Virginia,2019-01-31,medium,Yes,94970.22630646436,Software Engineer,high,75,No,2017-10-17,OPID_6624,ProdID_1113,2019-01-28,138,3.0
CNTID_3302,2001-01-16,Male,Temecula,California,2019-01-31,low,Yes,111193.06436448928,Software Engineer,low,14,No,2017-10-07,OPID_6625,ProdID_1147,2017-08-13,190,3.0
CNTID_3302,2001-01-16,Male,Temecula,California,2019-01-31,low,Yes,111193.06436448928,Software Engineer,low,14,No,2017-10-07,OPID_6626,ProdID_1125,2017-11-22,203,3.0
CNTID_3302,2001-01-16,Male,Temecula,California,2019-01-31,low,Yes,111193.06436448928,Software Engineer,low,14,No,2017-10-07,OPID_6627,ProdID_1143,2018-06-08,206,3.0
CNTID_3302,2001-01-16,Male,Temecula,California,2019-01-31,low,Yes,111193.06436448928,Software Engineer,low,14,No,2017-10-07,OPID_6628,ProdID_1110,2018-07-26,109,3.0
CNTID_3302,2001-01-16,Male,Temecula,California,2019-01-31,low,Yes,111193.06436448928,Software Engineer,low,14,No,2017-10-07,OPID_6629,ProdID_1132,2018-10-30,75,3.0
CNTID_3305,1970-01-08,Male,Athens,Georgia,2019-01-31,medium,No,71316.41908605503,Software Engineer,low,287,No,2017-04-21,OPID_6630,ProdID_1133,2017-10-26,73,3.3333333333333335
CNTID_3308,2008-01-07,Male,Sparks,Nevada,2019-01-31,medium,No,35039.012685529764,Teacher,medium,297,Yes,2017-07-13,OPID_6631,ProdID_1102,2018-08-26,183,3.6666666666666665
CNTID_3308,2008-01-07,Male,Sparks,Nevada,2019-01-31,medium,No,35039.012685529764,Teacher,medium,297,Yes,2017-07-13,OPID_6632,ProdID_1114,2019-01-29,122,3.6666666666666665
CNTID_3308,2008-01-07,Male,Sparks,Nevada,2019-01-31,medium,No,35039.012685529764,Teacher,medium,297,Yes,2017-07-13,OPID_6633,ProdID_1145,2019-02-03,55,3.6666666666666665
CNTID_3308,2008-01-07,Male,Sparks,Nevada,2019-01-31,medium,No,35039.012685529764,Teacher,medium,297,Yes,2017-07-13,OPID_6634,ProdID_1108,2019-02-03,220,3.6666666666666665
CNTID_3308,2008-01-07,Male,Sparks,Nevada,2019-01-31,medium,No,35039.012685529764,Teacher,medium,297,Yes,2017-07-13,OPID_6635,ProdID_1148,2019-02-05,55,3.6666666666666665
CNTID_3309,1999-09-23,Male,Lewisville,Texas,2019-01-31,medium,Yes,53423.47944772359,Software Engineer,low,61,No,2017-05-07,OPID_6636,ProdID_1124,2018-07-12,56,3.75
CNTID_3309,1999-09-23,Male,Lewisville,Texas,2019-01-31,medium,Yes,53423.47944772359,Software Engineer,low,61,No,2017-05-07,OPID_6637,ProdID_1100,2018-10-24,222,3.75
CNTID_3309,1999-09-23,Male,Lewisville,Texas,2019-01-31,medium,Yes,53423.47944772359,Software Engineer,low,61,No,2017-05-07,OPID_6638,ProdID_1113,2018-10-25,73,3.75
CNTID_3309,1999-09-23,Male,Lewisville,Texas,2019-01-31,medium,Yes,53423.47944772359,Software Engineer,low,61,No,2017-05-07,OPID_6639,ProdID_1107,2019-02-02,149,3.75
CNTID_3310,2006-05-22,Male,Clearwater,Florida,2019-01-31,medium,Yes,116092.5683615324,Software Engineer,high,292,Yes,2018-03-20,OPID_6640,ProdID_1108,2018-01-14,159,3.0
CNTID_3310,2006-05-22,Male,Clearwater,Florida,2019-01-31,medium,Yes,116092.5683615324,Software Engineer,high,292,Yes,2018-03-20,OPID_6641,ProdID_1134,2018-10-04,49,3.0
CNTID_3310,2006-05-22,Male,Clearwater,Florida,2019-01-31,medium,Yes,116092.5683615324,Software Engineer,high,292,Yes,2018-03-20,OPID_6642,ProdID_1138,2018-10-27,132,3.0
CNTID_3310,2006-05-22,Male,Clearwater,Florida,2019-01-31,medium,Yes,116092.5683615324,Software Engineer,high,292,Yes,2018-03-20,OPID_6643,ProdID_1104,2019-01-22,149,3.0
CNTID_3311,1974-05-28,Male,Omaha,Nebraska,2019-01-31,medium,No,20000.0,Teacher,medium,107,Yes,2018-10-22,OPID_6644,ProdID_1111,2018-09-13,45,3.4
CNTID_3311,1974-05-28,Male,Omaha,Nebraska,2019-01-31,medium,No,20000.0,Teacher,medium,107,Yes,2018-10-22,OPID_6645,ProdID_1137,2018-10-26,147,3.4
CNTID_3311,1974-05-28,Male,Omaha,Nebraska,2019-01-31,medium,No,20000.0,Teacher,medium,107,Yes,2018-10-22,OPID_6646,ProdID_1117,2019-01-22,207,3.4
CNTID_3311,1974-05-28,Male,Omaha,Nebraska,2019-01-31,medium,No,20000.0,Teacher,medium,107,Yes,2018-10-22,OPID_6647,ProdID_1137,2019-01-25,146,3.4
CNTID_3311,1974-05-28,Male,Omaha,Nebraska,2019-01-31,medium,No,20000.0,Teacher,medium,107,Yes,2018-10-22,OPID_6648,ProdID_1120,2019-02-04,31,3.4
CNTID_3312,1984-01-15,Male,Gresham,Oregon,2019-01-31,medium,Yes,20000.0,Teacher,high,102,No,2018-04-29,OPID_6649,ProdID_1143,2017-08-13,30,2.8
CNTID_3312,1984-01-15,Male,Gresham,Oregon,2019-01-31,medium,Yes,20000.0,Teacher,high,102,No,2018-04-29,OPID_6650,ProdID_1126,2018-03-24,171,2.8
CNTID_3314,1977-12-13,Male,Las Vegas,Nevada,2019-01-31,low,No,136346.13736414845,Software Engineer,low,135,No,2018-02-12,OPID_6651,ProdID_1118,2018-07-05,243,4.0
CNTID_3314,1977-12-13,Male,Las Vegas,Nevada,2019-01-31,low,No,136346.13736414845,Software Engineer,low,135,No,2018-02-12,OPID_6652,ProdID_1141,2018-08-07,50,4.0
CNTID_3314,1977-12-13,Male,Las Vegas,Nevada,2019-01-31,low,No,136346.13736414845,Software Engineer,low,135,No,2018-02-12,OPID_6653,ProdID_1129,2018-12-17,107,4.0
CNTID_3315,1996-05-30,Male,San Angelo,Texas,2019-01-31,medium,No,65339.99528351864,Teacher,medium,142,No,2018-03-22,OPID_6654,ProdID_1148,2017-12-08,48,4.0
CNTID_3315,1996-05-30,Male,San Angelo,Texas,2019-01-31,medium,No,65339.99528351864,Teacher,medium,142,No,2018-03-22,OPID_6655,ProdID_1119,2018-08-10,214,4.0
CNTID_3315,1996-05-30,Male,San Angelo,Texas,2019-01-31,medium,No,65339.99528351864,Teacher,medium,142,No,2018-03-22,OPID_6656,ProdID_1135,2018-10-06,187,4.0
CNTID_3315,1996-05-30,Male,San Angelo,Texas,2019-01-31,medium,No,65339.99528351864,Teacher,medium,142,No,2018-03-22,OPID_6657,ProdID_1100,2018-11-23,236,4.0
CNTID_3316,1991-12-19,Male,McAllen,Texas,2019-01-31,medium,No,20000.0,Teacher,medium,43,No,2018-11-12,OPID_6658,ProdID_1100,2017-08-19,122,4.0
CNTID_3317,1993-08-16,Male,Syracuse,New York,2019-01-31,medium,Yes,20000.0,Teacher,medium,83,Yes,2018-06-17,OPID_6659,ProdID_1148,2017-11-19,133,2.8
CNTID_3317,1993-08-16,Male,Syracuse,New York,2019-01-31,medium,Yes,20000.0,Teacher,medium,83,Yes,2018-06-17,OPID_6660,ProdID_1104,2018-07-31,72,2.8
CNTID_3318,1992-11-28,Male,South Bend,Indiana,2019-01-31,medium,No,87920.80397513513,Teacher,medium,287,Yes,2017-12-24,OPID_6661,ProdID_1111,2017-12-03,54,4.25
CNTID_3318,1992-11-28,Male,South Bend,Indiana,2019-01-31,medium,No,87920.80397513513,Teacher,medium,287,Yes,2017-12-24,OPID_6662,ProdID_1101,2018-01-16,160,4.25
CNTID_3318,1992-11-28,Male,South Bend,Indiana,2019-01-31,medium,No,87920.80397513513,Teacher,medium,287,Yes,2017-12-24,OPID_6663,ProdID_1106,2018-06-03,87,4.25
CNTID_3318,1992-11-28,Male,South Bend,Indiana,2019-01-31,medium,No,87920.80397513513,Teacher,medium,287,Yes,2017-12-24,OPID_6664,ProdID_1128,2018-07-19,219,4.25
CNTID_3318,1992-11-28,Male,South Bend,Indiana,2019-01-31,medium,No,87920.80397513513,Teacher,medium,287,Yes,2017-12-24,OPID_6665,ProdID_1122,2018-07-20,144,4.25
CNTID_3319,2007-07-11,Male,Pasadena,Texas,2019-01-31,medium,No,50101.613663266886,Teacher,low,69,Yes,2018-08-20,OPID_6666,ProdID_1143,2018-01-06,169,3.8
CNTID_3319,2007-07-11,Male,Pasadena,Texas,2019-01-31,medium,No,50101.613663266886,Teacher,low,69,Yes,2018-08-20,OPID_6667,ProdID_1115,2018-12-14,205,3.8
